时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:32:14:354	WTGSB-A6(C3:11:EA:D7:53:77)	-1.148	0.011	0.359	2.930	-9.949	28.015	-65.42	47.06	27.06	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:355	WTGSB-A6(C3:11:EA:D7:53:77)	-0.991	-0.120	0.130	-0.427	-16.296	27.344	-65.27	47.13	27.23	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:355	WTGSB-A6(C3:11:EA:D7:53:77)	-0.506	-0.130	0.295	-1.038	-19.043	25.330	-65.10	47.19	27.42	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:355	WTGSB-A6(C3:11:EA:D7:53:77)	-0.820	-0.333	-0.220	-5.066	-26.855	20.630	-64.95	47.21	27.64	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:366	WTGSB-A6(C3:11:EA:D7:53:77)	-0.575	0.021	0.096	-2.808	-32.776	17.944	-64.75	47.21	27.89	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:366	WTGSB-A6(C3:11:EA:D7:53:77)	-0.534	-0.066	0.106	-3.967	-35.950	11.658	-64.56	47.18	28.15	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:366	WTGSB-A6(C3:11:EA:D7:53:77)	-0.578	-0.116	0.056	-5.615	-38.452	5.981	-64.38	47.12	28.42	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:367	WTGSB-A6(C3:11:EA:D7:53:77)	-0.403	-0.236	0.283	-4.517	-39.368	0.244	-64.20	47.04	28.67	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:367	WTGSB-A6(C3:11:EA:D7:53:77)	-0.724	-0.106	0.330	-3.784	-38.757	-5.310	-64.03	46.93	28.90	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:367	WTGSB-A6(C3:11:EA:D7:53:77)	-0.739	-0.543	0.127	-6.897	-39.673	-6.165	-63.89	46.81	29.14	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:367	WTGSB-A6(C3:11:EA:D7:53:77)	-0.401	-0.511	0.265	-2.563	-43.274	-4.944	-63.70	46.70	29.39	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:367	WTGSB-A6(C3:11:EA:D7:53:77)	-0.474	-0.465	0.444	-3.540	-40.955	-5.981	-63.53	46.58	29.64	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.185	-0.981	0.269	-4.700	-26.855	18.188	-71.92	-27.83	-68.00	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.155	-0.904	0.160	-4.150	-24.597	15.381	-72.04	-27.77	-67.89	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.242	-0.514	0.280	1.465	-28.259	11.780	-72.14	-27.72	-67.77	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.226	-1.362	0.075	-2.136	-25.513	10.071	-72.25	-27.69	-67.66	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.426	-0.410	0.154	-1.892	-28.076	9.216	-72.36	-27.66	-67.55	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.536	-0.623	0.046	-4.272	-28.503	10.376	-72.49	-27.63	-67.43	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.603	-0.718	-0.045	-2.380	-29.724	13.611	-72.61	-27.58	-67.30	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:377	WTRIGHT(D0:74:13:DA:DA:8C)	0.949	-0.285	-0.097	-2.319	-28.870	16.785	-72.74	-27.53	-67.17	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:409	WTRIGHT(D0:74:13:DA:DA:8C)	0.597	-0.550	-0.377	2.319	-29.053	22.766	-72.86	-27.45	-67.03	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:409	WTRIGHT(D0:74:13:DA:DA:8C)	0.367	-0.763	-0.081	5.310	-26.550	23.315	-72.95	-27.37	-66.90	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:410	WTRIGHT(D0:74:13:DA:DA:8C)	0.386	-0.737	0.176	7.324	-23.743	23.254	-73.03	-27.28	-66.78	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:410	WTRIGHT(D0:74:13:DA:DA:8C)	0.288	-1.040	0.263	6.348	-23.865	20.630	-73.10	-27.21	-66.67	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:410	WTRIGHT(D0:74:13:DA:DA:8C)	0.362	-0.941	0.506	4.517	-24.902	17.151	-73.19	-27.16	-66.56	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:410	WTRIGHT(D0:74:13:DA:DA:8C)	0.586	-0.717	0.360	3.784	-24.109	14.954	-73.26	-27.11	-66.46	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:411	WTRIGHT(D0:74:13:DA:DA:8C)	0.354	-0.964	0.170	0.916	-24.780	13.245	-73.35	-27.08	-66.35	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:411	WTRIGHT(D0:74:13:DA:DA:8C)	0.423	-0.742	0.171	5.920	-22.400	16.846	-73.42	-27.02	-66.26	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:440	WTRIGHT(D0:74:13:DA:DA:8C)	0.262	-0.817	0.293	4.395	-22.644	14.404	-73.48	-26.97	-66.17	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:440	WTRIGHT(D0:74:13:DA:DA:8C)	0.203	-0.693	0.313	8.118	-23.010	17.456	-73.53	-26.92	-66.07	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:441	WTRIGHT(D0:74:13:DA:DA:8C)	0.281	-0.756	0.352	6.287	-23.804	14.771	-73.58	-26.87	-65.97	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:441	WTRIGHT(D0:74:13:DA:DA:8C)	0.245	-0.691	0.378	7.751	-22.583	13.123	-73.62	-26.83	-65.88	-61.740	-7.056	6.174	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
