时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:35:33:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.018	0.957	-0.155	4.639	-1.343	-0.488	5.27	0.25	-151.72	-53.704	-39.886	82.614	28.3	100
2025-6-24 23:35:33:334	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.004	1.015	2.258	-0.671		0.17	1.98	-91.58	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:334	WTLEFT(C3:11:EA:D7:53:77)	-0.074	0.019	0.974	2.686		0.122	0.22	1.98	-91.57	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:335	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.043	0.977	0.244		-0.061	0.26	1.97	-91.57	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:335	WTLEFT(C3:11:EA:D7:53:77)	-0.02	0.003	0.975	0.305		0.122	0.27	1.98	-91.56	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:354	WTRIGHT(D0:74:13:DA:DA:8C)	-0.004	0.936	-0.132	6.653	-4.211	-0.488	5.37	0.27	-151.75	-53.704	-39.886	82.614	28.3	100
2025-6-24 23:35:33:354	WTRIGHT(D0:74:13:DA:DA:8C)	0.034	0.984	-0.096	8.24	-6.714	0.061	5.51	0.3	-151.78	-53.704	-39.886	82.614	28.3	100
2025-6-24 23:35:33:365	WTLEFT(C3:11:EA:D7:53:77)	-0.003	0.008	0.966	0.183	-0.122		0.27	1.98	-91.55	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:366	WTLEFT(C3:11:EA:D7:53:77)	-0.02	0.004	1.019	0.427	0.366	0.061	0.28	1.98	-91.54	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:414	WTRIGHT(D0:74:13:DA:DA:8C)	-0.019	0.967	-0.158	8.301	-4.211	-0.305	5.66	0.32	-151.8	-53.704	-39.886	82.614	28.3	100
2025-6-24 23:35:33:414	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	0.989	-0.123	6.775	-2.808	0.366	5.8	0.34	-151.8	-53.704	-39.886	82.614	28.3	100
2025-6-24 23:35:33:422	WTLEFT(C3:11:EA:D7:53:77)	-0.029	0.007	1.052	-0.854	0.61		0.27	1.98	-91.53	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:422	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.009	0.954	-1.587	-0.183		0.26	1.98	-91.52	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:445	WTRIGHT(D0:74:13:DA:DA:8C)	0.02	1.014	-0.111	6.592	-2.502	1.221	5.92	0.34	-151.78	-53.704	-39.886	82.614	28.3	100
2025-6-24 23:35:33:445	WTRIGHT(D0:74:13:DA:DA:8C)	-0.012	1.009	-0.177	8.118	-5.249	2.075	6.05	0.33	-151.76	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:455	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.005	1.004	-2.075	-0.549		0.22	1.98	-91.52	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:456	WTLEFT(C3:11:EA:D7:53:77)	-0.031	-0.005	1.063	-1.282	-0.732		0.2	1.97	-91.51	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:473	WTRIGHT(D0:74:13:DA:DA:8C)	0.076	0.912	-0.181	8.24	-4.15	1.16	6.21	0.32	-151.72	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:473	WTRIGHT(D0:74:13:DA:DA:8C)	0.052	0.99	-0.128	9.277	-0.977	-1.16	6.39	0.34	-151.68	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:487	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.001	0.956	-1.465	0.244	-0.061	0.17	1.97	-91.5	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:488	WTLEFT(C3:11:EA:D7:53:77)	-0.006	0.022	1.079	-1.892	0.122		0.14	1.97	-91.49	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:534	WTRIGHT(D0:74:13:DA:DA:8C)	0.023	1	-0.16	8.24	-3.235	-4.272	6.56	0.41	-151.64	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:535	WTRIGHT(D0:74:13:DA:DA:8C)	-0.037	1.036	-0.03	8.301	-1.587	-5.127	6.72	0.51	-151.62	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:544	WTLEFT(C3:11:EA:D7:53:77)	-0.039	-0.017	0.997	-2.93	1.282	-0.061	0.1	2	-91.48	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:544	WTLEFT(C3:11:EA:D7:53:77)	0.001	0.019	1.048	-3.235	0.854	-0.061	0.04	2.03	-91.48	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:565	WTRIGHT(D0:74:13:DA:DA:8C)	0.037	0.995	-0.156	7.019	-1.16	-5.432	6.86	0.62	-151.56	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:566	WTRIGHT(D0:74:13:DA:DA:8C)	-0.008	1.103	-0.159	6.226		-4.517	6.98	0.71	-151.48	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:594	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.983	-0.139	3.967	0.488	-4.822	7.06	0.8	-151.4	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:594	WTRIGHT(D0:74:13:DA:DA:8C)	0.021	0.978	-0.159	2.808	0.366	-4.456	7.12	0.9	-151.29	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:607	WTLEFT(C3:11:EA:D7:53:77)	-0.024	-0.016	1.026	-3.113	0.793		-0.02	2.05	-91.47	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:607	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.002	0.971	-2.747	1.526	0.061	-0.08	2.07	-91.46	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:639	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.006	0.971	-0.977	1.343		-0.1	2.09	-91.46	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:639	WTLEFT(C3:11:EA:D7:53:77)	-0.022	-0.008	0.977	1.038			-0.1	2.1	-91.44	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:658	WTRIGHT(D0:74:13:DA:DA:8C)	0.038	0.983	-0.142	3.845	0.183	-2.258	7.2	0.97	-151.21	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:659	WTRIGHT(D0:74:13:DA:DA:8C)	-0.712	0.98	-0.086	5.554	1.038	-3.662	7.28	1.04	-151.13	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:664	WTLEFT(C3:11:EA:D7:53:77)	-0.005	-0.001	1.021	1.16		0.122	-0.08	2.09	-91.43	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:664	WTLEFT(C3:11:EA:D7:53:77)	-0.036	-0.017	1.021	-0.183	0.122		-0.06	2.09	-91.43	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:682	WTRIGHT(D0:74:13:DA:DA:8C)	0.016	-0.096	-0.344	-4.395	-31.372	15.564	7.37	1.05	-151.17	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:683	WTRIGHT(D0:74:13:DA:DA:8C)	0.036	0.957	-0.222	7.263	0.183	-3.052	7.52	1.12	-151.07	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:693	WTLEFT(C3:11:EA:D7:53:77)	-0.007	0.011	1.036	-2.136	-0.732	-0.183	-0.09	2.1	-91.42	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:694	WTLEFT(C3:11:EA:D7:53:77)	-0.043	-0.014	1.031	-3.54	0.061		-0.14	2.1	-91.41	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:749	WTRIGHT(D0:74:13:DA:DA:8C)	0.012	1.01	-0.13	5.127	0.305	-4.822	7.64	1.22	-150.97	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:752	WTRIGHT(D0:74:13:DA:DA:8C)	-0.009	0.961	-0.139	6.287	1.16	-6.042	7.77	1.33	-150.87	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:759	WTLEFT(C3:11:EA:D7:53:77)	-0.035	0.016	1.017	-2.258	1.465	-0.061	-0.19	2.12	-91.41	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:759	WTLEFT(C3:11:EA:D7:53:77)	-0.042	-0.006	0.966	-2.869	0.732	0.183	-0.25	2.15	-91.4	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:772	WTRIGHT(D0:74:13:DA:DA:8C)	-0.078	0.966	0.006	7.568	1.526	-2.869	7.9	1.43	-150.74	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:773	WTRIGHT(D0:74:13:DA:DA:8C)	0.045	0.991	-0.215	8.118	2.93	-1.709	8.07	1.47	-150.61	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:784	WTLEFT(C3:11:EA:D7:53:77)	-0.065	-0.009	0.88	-1.221	0.977	0.061	-0.27	2.18	-91.39	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:785	WTLEFT(C3:11:EA:D7:53:77)	-0.066	-0.007	1.028	-1.831	-1.16	-0.183	-0.31	2.18	-91.38	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:808	WTRIGHT(D0:74:13:DA:DA:8C)	0.034	0.916	-0.147	8.423	3.723	-1.709	8.23	1.5	-150.47	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:808	WTRIGHT(D0:74:13:DA:DA:8C)	0.007	0.995	-0.167	7.385	2.808	-2.563	8.38	1.54	-150.34	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:844	WTLEFT(C3:11:EA:D7:53:77)	0.004	0.038	0.898	-3.052	1.77	0.061	-0.35	2.21	-91.38	-81.046	-1.078	8.232	27.6	100
2025-6-24 23:35:33:846	WTLEFT(C3:11:EA:D7:53:77)	-0.065	-0.019	1.08	-2.625	2.197	-0.244	-0.4	2.24	-91.37	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:864	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	1.01	-0.243	5.92	2.93	-5.249	8.5	1.62	-150.19	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:865	WTRIGHT(D0:74:13:DA:DA:8C)	0.021	1.012	-0.202	2.38	1.404	-9.338	8.59	1.77	-150.05	-54.88	-41.258	82.712	28.3	100
2025-6-24 23:35:33:873	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.017	0.975	-3.601	5.249	-0.305	-0.47	2.31	-91.37	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:873	WTLEFT(C3:11:EA:D7:53:77)	-0.025	0.008	1.069	-7.324	4.883		-0.59	2.4	-91.36	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:893	WTRIGHT(D0:74:13:DA:DA:8C)	-0.053	1.003	-0.194	0.183	0.061	-12.878	8.6	1.99	-149.93	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:33:893	WTRIGHT(D0:74:13:DA:DA:8C)	-0.004	0.92	-0.203	-1.16	-1.404	-13.123	8.6	2.24	-149.84	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:33:903	WTLEFT(C3:11:EA:D7:53:77)	-0.031	-0.022	1.017	-8.118	5.798		-0.73	2.51	-91.36	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:904	WTLEFT(C3:11:EA:D7:53:77)	-0.025	-0.023	0.977	-7.202	5.066	-0.122	-0.87	2.62	-91.35	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:927	WTRIGHT(D0:74:13:DA:DA:8C)	-0.063	0.981	-0.198	-2.075	-1.77	-12.939	8.57	2.49	-149.76	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:33:928	WTRIGHT(D0:74:13:DA:DA:8C)	-0.117	0.979	-0.175	-3.723	-1.892	-12.024	8.52	2.73	-149.68	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:33:934	WTLEFT(C3:11:EA:D7:53:77)	-0.04	-0.028	0.986	-6.714	5.127	-0.122	-1	2.72	-91.35	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:936	WTLEFT(C3:11:EA:D7:53:77)	-0.03	-0.023	0.99	-6.104	4.15	-0.061	-1.12	2.81	-91.34	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:985	WTRIGHT(D0:74:13:DA:DA:8C)	-0.077	0.964	-0.179	-5.371	-1.465	-8.606	8.44	2.93	-149.61	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:33:985	WTRIGHT(D0:74:13:DA:DA:8C)	-0.055	0.974	-0.167	-6.531	-0.916	-5.188	8.33	3.08	-149.54	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:33:995	WTLEFT(C3:11:EA:D7:53:77)	-0.046	-0.023	0.965	-3.967	2.869		-1.21	2.88	-91.33	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:33:995	WTLEFT(C3:11:EA:D7:53:77)	-0.042	-0.027	0.943	-3.235	1.343		-1.27	2.91	-91.33	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:13	WTRIGHT(D0:74:13:DA:DA:8C)	-0.098	0.982	-0.15	-7.751	-0.671	-2.441	8.19	3.16	-149.47	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:13	WTRIGHT(D0:74:13:DA:DA:8C)	-0.098	0.968	-0.143	-8.667	0.122	0.366	8.03	3.19	-149.39	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:24	WTLEFT(C3:11:EA:D7:53:77)	-0.028	-0.022	0.973	-2.869	0.793	-0.122	-1.32	2.93	-91.32	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:24	WTLEFT(C3:11:EA:D7:53:77)	-0.035	-0.033	1.009	-2.319	-0.916	-0.061	-1.37	2.93	-91.31	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:46	WTRIGHT(D0:74:13:DA:DA:8C)	0.028	0.953	-0.17	-8.301	0.549	3.662	7.87	3.16	-149.32	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:46	WTRIGHT(D0:74:13:DA:DA:8C)	0.063	0.982	-0.125	-7.263	1.221	3.723	7.72	3.11	-149.23	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:57	WTLEFT(C3:11:EA:D7:53:77)	-0.023	-0.03	0.937	-0.61	-2.747	-0.122	-1.4	2.89	-91.31	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:57	WTLEFT(C3:11:EA:D7:53:77)	-0.029	-0.026	1.028	-2.502	-2.075	-0.061	-1.42	2.83	-91.3	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:107	WTRIGHT(D0:74:13:DA:DA:8C)	0.015	1.027	-0.148	-7.935	0.671	0.671	7.58	3.08	-149.16	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:107	WTRIGHT(D0:74:13:DA:DA:8C)	-0.076	1.047	-0.151	-9.094	-0.244	-2.38	7.42	3.1	-149.09	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:119	WTLEFT(C3:11:EA:D7:53:77)	-0.023	-0.034	1.042	-5.92	-0.427	-0.183	-1.52	2.81	-91.29	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:120	WTLEFT(C3:11:EA:D7:53:77)	-0.044	-0.033	0.966	-5.432	1.16		-1.63	2.82	-91.29	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:137	WTRIGHT(D0:74:13:DA:DA:8C)	-0.11	0.961	-0.129	-10.315	-1.221	-2.502	7.23	3.16	-149.05	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:137	WTRIGHT(D0:74:13:DA:DA:8C)	-0.19	0.963	-0.122	-9.155	-1.221	0.549	7.05	3.18	-149.01	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:143	WTLEFT(C3:11:EA:D7:53:77)	-0.057	-0.033	0.941	-3.357	0.122		-1.7	2.83	-91.28	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:143	WTLEFT(C3:11:EA:D7:53:77)	-0.054	-0.036	0.92	-0.305	-1.282		-1.73	2.82	-91.27	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:165	WTRIGHT(D0:74:13:DA:DA:8C)	-0.222	0.93	-0.101	-8.362	-0.732	6.836	6.88	3.13	-148.97	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:166	WTRIGHT(D0:74:13:DA:DA:8C)	-0.233	0.939	-0.125	-8.24	-0.427	15.564	6.72	2.92	-148.94	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:174	WTLEFT(C3:11:EA:D7:53:77)	-0.027	-0.035	0.898	4.211	-4.517	-0.183	-1.68	2.77	-91.26	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:175	WTLEFT(C3:11:EA:D7:53:77)	-0.027	-0.043	0.869	9.46	-7.751		-1.53	2.65	-91.25	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:227	WTRIGHT(D0:74:13:DA:DA:8C)	-0.061	0.896	-0.099	-7.141		25.574	6.56	2.55	-148.91	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:229	WTRIGHT(D0:74:13:DA:DA:8C)	-0.038	0.936	-0.148	-5.798	2.075	30.396	6.44	2.07	-148.87	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:239	WTLEFT(C3:11:EA:D7:53:77)	-0.027	-0.029	0.91	15.442	-11.047	-0.183	-1.27	2.46	-91.24	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:239	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.015	0.953	17.578	-11.475	-0.122	-0.94	2.23	-91.23	-80.948	-1.078	8.232	27.6	100
2025-6-24 23:35:34:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.074	1.037	-0.167	-8.301	2.197	30.09	6.3	1.53	-148.83	-54.488	-42.238	83.594	28.3	100
2025-6-24 23:35:34:255	WTRIGHT(D0:74:13:DA:DA:8C)	0.009	0.999	-0.267	-9.521	0.732	31.067	6.13	0.99	-148.77	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:266	WTLEFT(C3:11:EA:D7:53:77)	-0.022	-0.001	1.12	16.541	-10.437		-0.6	2.02	-91.22	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:266	WTLEFT(C3:11:EA:D7:53:77)	-0.023	0.007	1.011	8.24	-6.775	0.122	-0.38	1.87	-91.21	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:302	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.009	0.925	6.042	-5.188	-0.122	-0.27	1.79	-91.2	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:303	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.005	1.014	3.662	-4.272	0.183	-0.19	1.72	-91.2	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:319	WTRIGHT(D0:74:13:DA:DA:8C)	0.224	0.99	-0.185	-15.442	4.7	17.273	5.89	0.62	-148.64	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:319	WTRIGHT(D0:74:13:DA:DA:8C)	0.143	1.046	-0.031	-16.235	7.263	13.794	5.6	0.34	-148.47	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:344	WTRIGHT(D0:74:13:DA:DA:8C)	0.129	1.029	-0.078	-15.32	10.315	6.958	5.31	0.15	-148.29	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:344	WTRIGHT(D0:74:13:DA:DA:8C)	0.049	1.025	-0.065	-9.521	8.423	5.249	5.06	0.01	-148.16	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:354	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.011	0.972	2.136	-1.526	-0.061	-0.15	1.7	-91.2	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:354	WTLEFT(C3:11:EA:D7:53:77)	-0.014		1.018	1.587	-0.854	-0.183	-0.12	1.68	-91.19	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:378	WTRIGHT(D0:74:13:DA:DA:8C)	0.011	0.857	-0.169	-9.094	5.615	4.211	4.88	-0.1	-148.06	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:378	WTRIGHT(D0:74:13:DA:DA:8C)	0.04	0.983	-0.095	-6.714	1.343	4.578	4.73	-0.2	-147.99	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:386	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.003	1.003	0.793	-0.305	-0.061	-0.1	1.68	-91.19	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:386	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.001	1.014	0.549	-0.427		-0.09	1.67	-91.18	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:404	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	1.021	-0.039	-3.052	5.676	4.7	4.63	-0.31	-147.91	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:405	WTRIGHT(D0:74:13:DA:DA:8C)	0.031	0.989	-0.081	-4.089	2.258	4.883	4.54	-0.42	-147.84	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:417	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.003	1.013	0.671	-0.549	0.061	-0.08	1.66	-91.18	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:417	WTLEFT(C3:11:EA:D7:53:77)	-0.004	0.012	1.016	1.099	-0.061		-0.07	1.66	-91.18	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:465	WTRIGHT(D0:74:13:DA:DA:8C)	-0.013	0.981	-0.055	-3.662	0.977	5.615	4.47	-0.54	-147.81	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:465	WTRIGHT(D0:74:13:DA:DA:8C)	0.082	1.023	-0.051	-3.174	1.648	7.446	4.41	-0.68	-147.76	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:474	WTLEFT(C3:11:EA:D7:53:77)	-0.013		1.015	1.16	-0.549	0.122	-0.04	1.65	-91.16	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:475	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.001	0.986	1.587	-0.549		-0.02	1.65	-91.16	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:493	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	1.054	-0.111	-3.235	0.854	7.08	4.35	-0.82	-147.72	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:494	WTRIGHT(D0:74:13:DA:DA:8C)	0.043	1.021	-0.103	-3.54	0.244	6.226	4.28	-0.96	-147.71	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:504	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.99	1.221	-0.244	-0.061	-0.01	1.64	-91.16	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:504	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.002	0.997	0.671	-0.305		0.01	1.63	-91.15	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:524	WTRIGHT(D0:74:13:DA:DA:8C)	0.133	1.004	-0.071	-2.014	1.343	5.92	4.23	-1.08	-147.68	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:526	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.942	-0.06	-2.075	0.488	5.981	4.18	-1.21	-147.65	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:537	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.986	1.221	-0.305	0.061	0.03	1.63	-91.15	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:537	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.013	1.011	1.221	0.061	0.366	0.05	1.63	-91.14	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:586	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.972	-0.062	-1.038	0.244	3.052	4.14	-1.3	-147.64	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:587	WTRIGHT(D0:74:13:DA:DA:8C)	0.115	0.98	-0.068		0.61	1.099	4.13	-1.35	-147.62	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:597	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.006	1.014		0.061	0.732	0.06	1.63	-91.13	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:597	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.005	1.001	-1.404	-0.427	0.793	0.04	1.62	-91.11	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:614	WTRIGHT(D0:74:13:DA:DA:8C)	0.118	0.981	-0.072	0.916	0.366	-1.038	4.14	-1.36	-147.6	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:614	WTRIGHT(D0:74:13:DA:DA:8C)	0.154	0.975	-0.073	2.686	0.916	-3.052	4.17	-1.34	-147.58	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:624	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.012	0.996	-1.831	0.061	0.366	0.01	1.62	-91.1	-80.85	-1.078	8.232	27.6	100
2025-6-24 23:35:34:625	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.002	0.994	-0.244	0.61	0.427	-0.01	1.63	-91.09	-80.948	-1.176	8.232	27.6	100
2025-6-24 23:35:34:645	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	0.961	-0.033	5.127	1.587	-6.775	4.24	-1.26	-147.55	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:645	WTRIGHT(D0:74:13:DA:DA:8C)	0.069	0.99	-0.08	8.179	4.517	-7.324	4.37	-1.15	-147.46	-54.782	-41.16	83.006	28.3	100
2025-6-24 23:35:34:657	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	1.011	-0.122	0.916	0.061		1.64	-91.08	-80.948	-1.176	8.232	27.6	100
2025-6-24 23:35:34:659	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.003	1	-0.854	0.61	0.061	-0.01	1.65	-91.08	-80.948	-1.176	8.232	27.6	100
2025-6-24 23:35:34:705	WTRIGHT(D0:74:13:DA:DA:8C)	0.036	1.013	-0.11	7.996	4.578	-6.897	4.51	-1.05	-147.36	-55.174	-41.16	82.712	28.3	100
2025-6-24 23:35:34:706	WTRIGHT(D0:74:13:DA:DA:8C)	0.037	1.002	-0.125	5.92	-0.732	-5.432	4.64	-0.98	-147.34	-55.174	-41.16	82.712	28.3	100
2025-6-24 23:35:34:720	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.005	0.995	-1.343	0.61	0.061	-0.03	1.66	-91.08	-80.948	-1.176	8.232	27.6	100
2025-6-24 23:35:34:720	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1.01	-1.465	1.831		-0.05	1.69	-91.07	-80.948	-1.176	8.232	27.6	100
